id,replyCount,likeCount,publishedAt,authorName,text,isReply,isReplyTo,isReplyToName
UgwtnQMlVw5xOmbImJV4AaABAg,0,0,"2023-11-20 23:17:38",@xioamiapps7806,"Madura agamis👍",0,,
UgxUbsWdvfDK780cpnB4AaABAg,0,1,"2023-11-20 23:14:51",@agussucahyo5234,"Di bacok orang madura gak salah km Mereka merantau cari makan susah2 di tipu",0,,
UgwmIkc9s2f4grcQ7S54AaABAg,0,0,"2023-11-20 23:14:24",@sriminarsih4348,"Pantesan gede bgt tu isi 200 rb sangat mencurigakan",0,,
UgxfU6qga8HLIcPedy14AaABAg,0,1,"2023-11-20 23:13:07",@raardiandian7491,"Hebat lu bng luar biasa kepikiran sampe kesitu mantaaaaap",0,,
UgxEOX2t4iBOt_c64kF4AaABAg,0,0,"2023-11-20 23:06:35",@etpetp6480,"Bc n spill itu emak2.. Mau bikin rame setahun d sosmed.. Pengen liat malunya gmn😂😂",0,,
UgzF7mKt1S1LjkVxj2t4AaABAg,0,0,"2023-11-20 23:05:08",@hanwidjaya,"modus kayak gini sudah banyak didaerah jakarta",0,,
UgxaZxxJ3AWiJ41s4FN4AaABAg,0,0,"2023-11-20 23:00:52",@kakprie,"Tandai mukanya",0,,
UgwCelS9jPldwjyd_cp4AaABAg,3,11,"2023-11-20 22:59:12",@mosaraurus,"SUAMI ISTRI BAHAYA NIH KALAU BERANAK PINAK CUMA NGELAHIRIN BIBIT BIBIT GK BERGUNA.",0,,
UgwCelS9jPldwjyd_cp4AaABAg.9xMAneNyBCH9xMSD0OvUF9,,1,"2023-11-21 01:31:21",@dwiadysti,"Ngakak gw baca beranak pinakk...😂😂😂",1,UgwCelS9jPldwjyd_cp4AaABAg,@mosaraurus
UgwCelS9jPldwjyd_cp4AaABAg.9xMAneNyBCH9xNXF4CuDmw,,1,"2023-11-21 11:34:34",@trenunik7113,"Woii yg sopan ajg",1,UgwCelS9jPldwjyd_cp4AaABAg,@mosaraurus
UgwCelS9jPldwjyd_cp4AaABAg.9xMAneNyBCHA1b-bdlWGrL,,2,"2024-03-30 09:06:16",@Nathaniel-mq4ke,"Tapi bener 😂 punya emak bapak kek gitu, yaa kemungkinan besar ga mau tanggung pendidikan dsb. Anak berujung jadi kriminal juga kalo ga hati2",1,UgwCelS9jPldwjyd_cp4AaABAg,@mosaraurus
Ugz8qwuzXEeQ-BQ368l4AaABAg,0,13,"2023-11-20 22:57:53",@aquqartun5281,"Pedagang harus terima uang dulu kalo mau transaksi sebutkan dulu harganya kalo kaga ngasih uang sante aja tungguin atau barang dagangan pegang aja dulu terutama di malam hari Madura depan rumah gw pernah kena tipu gitu Ada jg minta isi bensin tp alesan uang ketinggalan..terpaksa bensin di sedot lagi pake selang 😁 Ada jg yg ngaku2 tukang krupuk minta setoran untung dia inget semua tukang kerupuk yg naroh di warungnya",0,,
UgznuOHX6L4twVNfRDx4AaABAg,0,0,"2023-11-20 22:47:55",@aaABBeeEe,"penipu mau nipu tapi di tipu karna tipu-tipu..wkwkkk",0,,
UgzOwfC0HfmwfTQ2scB4AaABAg,0,0,"2023-11-20 22:47:35",@NgaduCupang-lm7te,"Mantap. .warungnya",0,,
